text_raw,vader_neg,vader_neu,vader_pos,vader_compound,vader_pred,tb_polarity,tb_subjectivity,tb_pred,sadness,joy,love,anger,fear,surprise,tr_top_emotion,tr_pred
"New Orleans to Hyderabad via London. I booked my flight ticket couple of moths before my travel and I received an email on the day I'm going to travel saying that my flight was cancelled and they asked me to book my ticket for the next day. This destructed all my plans. I have an interview to attend which is very important. I gave a call to the customer service and they really did not gave me any options. After couple of hours over the call, I am very frustrated and they gave an option to fly from MSY to DFW and London and Hyd and the layover is very short and I am very tense as I don't have any options to choose. This whole journey was very irritating and the customer service is really bad. ",0.125,0.861,0.014,-0.9498,negative,-0.06426997245179061,0.5382920110192838,negative,0.0006575704901479185,0.00038230596692301333,0.00018580042524263263,0.9974722266197205,0.0011583853047341108,0.00014364912931341678,anger,negative
"My husband and I flew on British Airways flight BA-228 from Baltimore to London Heathrow leaving on the 12th February 2019. Every aspect of the flight was poorer than what budget airlines have to offer. The plane was shabby and dated. The seat reclining facility did not operate properly, was not that comfortable, and we had less legroom than the equivalent with budget airlines. The touch screen TV monitor was not working properly. One ear bud on the headphones did not work. The audio socket was too loose for the headphones so the plug kept falling out making it difficult to enjoy the in-flight entertainment (which in itself had a dated choice). The pillow was disgusting and kept falling out of the flimsy cover. The air conditioning lacked consistency alternating between very hot and very cold air. The restroom occupied sign always lit up as vacant even if it was occupied. However what made the flight very unpleasant was the bad attitude of the cabin crew. They were abrupt, unfriendly and quite clearly did not want to be there. There was one exception, an extremely pleasant older crew member who greeted us on and off the flight. There did not appear to be any organisation or smooth co-ordination when distributing the meals. Our two trays of food where placed on top of each other and practically thrown at us by a sour faced crew member. This flight was one hour late making us nervous about catching our connecting flight. There was no information or instructions given to us about connecting flight gate numbers before we landed. Unlike all the other airlines that I have travelled with there were no staff member greeting the connecting customers to point them in the right direction or re-assure them. British Airways would be my last choice of an airline to travel with and I would only fly with them again if there was no other option.",0.101,0.845,0.054,-0.9158,negative,-0.004012515262515259,0.5471092796092797,neutral,0.2520672380924225,0.003182591637596488,0.0008893858757801354,0.7265532612800598,0.01665169559419155,0.0006557932938449085,anger,negative
"I booked Premium Economy from INV to LAX (via LHR). They notified me of a cancelled flight on my return journey and rebooked me on a flight that my connecting flight arrived too late for! Then they cancelled a flight on my journey to LAX! They then cancelled the rebooked flight on the return journey and rebooking me back on the first flight that they had rebooked me on - the flight that I have no chance of making as my return flight arrives too late into LHR. They re-routed me from LAX to JFK to LHR - which I would have accepted - but they booked the journey in Economy (LAX to JFK) which my husband (6'4"" with a knee injury) - cannot do and now they won't change it - even though they have a direct flight from LAX to LHR with Premium Economy and unacceptable flight allows us 54 mins to transfer flights at JFK - and my husband won't be able to walk slowly, let alone quickly, after enduring the 6-hour flight from LAX to LHR. I have chatted only to have my calls disconnected and I also have online chat which proves I did not accept this re-routed flight to JFK but they won't budge.",0.088,0.905,0.007,-0.9421,negative,0.04145833333333332,0.4458333333333333,neutral,0.03577553108334541,0.06794298440217972,0.0031136316247284412,0.8220819234848022,0.06978119164705276,0.0013046294916421175,anger,negative
"First leg CAI-LHR was on time, flight crew was pleasant, but the seating was very cramped and legroom almost non-existent. The second leg LHR-JFK wasn't much different with helpful crew but horrible seating space. My knees were pressed against the seat in front of me constantly and had to relieve them one at a time. It used to be a flagship carrier but now it's not much better than a budget airline. Will do my best to avoid.",0.11,0.72,0.17,0.7042,positive,0.1037037037037037,0.48148148148148145,positive,0.01950533129274845,0.9730815291404724,0.001944503397680819,0.003926907666027546,0.0009382182615809143,0.0006034712423570454,joy,positive
"BA continue to charge a premium for the most disgusting service, provided by people who shouldn't be in customer service, on tired, dirty and cramped aircraft. Out of 11 flights this year, not one has managed to depart or arrive at their destinations on-time. Including having 3 business class tickets cancelled and an alternative in economy being offered, still no refunds 3 months on and had a flight late and missed connection, so BA cancelled the rest of my ticket, leaving me stranded in the US. ",0.187,0.813,0.0,-0.9448,negative,-0.36,0.72,negative,0.08329880982637405,0.0012323645642027259,0.0005095517262816429,0.9119446873664856,0.0024974702391773462,0.0005171805387362838,anger,negative
Flew British Airways from London Heathrow to Johannesburg. We enjoyed the flight very much on the A380. We chose two seats together and it was comfortable. The inflight entertainment was good and had a fair choice. The food was ok and there were plenty of drinks to go round. Staff were professional and helpful.,0.0,0.706,0.294,0.9559,positive,0.3288888888888889,0.47333333333333333,positive,0.00023638362472411245,0.9983440637588501,0.000941799720749259,0.00020700908498838544,0.0001090515943360515,0.00016167951980605721,joy,positive
"I flew London to Cairo and return in October 2023. It was basically a perfectly good pair of flights in Economy, with pleasant and professional cabin crew (especially on the return journey). Being only 1.73 m tall I have no problem with legroom in the back of the plane, the seat was OK if getting a little numbing after 5 hours, and the return of a rather good included snack box and drinks was welcome. However, it must be said that the value for money was poor: with a checked bag on the return leg only, this was a nearly £700 ticket. And although I am content to pass the time by reading or sleeping, it was surprising to find no in-flight entertainment on 5-hour flights. However, overall I would still recommend BA and would do so even more enthusiastically if it was more sensibly priced.",0.055,0.757,0.189,0.9726,positive,0.2791666666666667,0.5686274509803922,positive,0.0010430502006784081,0.9977593421936035,0.0003998553438577801,0.00039978959830477834,0.00019974596216343343,0.00019812518439721316,joy,positive
LHR-FRA-LHR in spotlessly clean airbuses both looked brand new (although they weren't). Crews were immensely friendly and helpful with a smile for everybody. Slight delay on the return leg but kept well informed. Only minus point is the remote stands at FRA that slow boarding and disembarkation to a snails pace.,0.027,0.809,0.164,0.6855,positive,0.0568181818181818,0.4023569023569024,positive,0.000176859408384189,0.998618483543396,0.0007698179688304663,0.00017930803005583584,0.00010480931814527139,0.000150721738464199,joy,positive
"The flight was delayed over 6 hours and this of course caused us to missed our connection flight and change to a different route, finally I lost my luggage and no one has any information. I will never again travel with British Airways.",0.181,0.819,0.0,-0.765,negative,0.0,0.5333333333333333,neutral,0.9976707100868225,0.00030479059205390513,0.00012145651271566749,0.0010774981928989291,0.000696231028996408,0.0001293620589422062,sadness,negative
"You can buy sandwiches and crisps but don't expect a hot meal. Because the plane is a narrow body , there are no screens. Not helping matters is the fact that the BA prebooking shop for food didn't recognise the flight number, and the onboard  WiFi didn't work. ",0.121,0.851,0.028,-0.5849,negative,0.024999999999999994,0.625,neutral,0.03011753223836422,0.5724664330482483,0.03880546987056732,0.3477950990200043,0.009408794343471527,0.001406608847901225,joy,positive
"London Heathrow - Vancouver - London Heathrow. First impressions could have been better as this flight departs from Terminal 3, rather than terminal 5 at Heathrow. The departure lounge was being used by multiple longhaul flights on large aircraft meaning that the area as crammed full with most passengers having to stand and making it difficult to access the departure gates. However the ground staff did their best to manage the situation and were clearly used to having to manage it. Once on board I found the cabin to be very clean. Unlike many airlines, BA offers economy seating upstairs on the A380 where the ride is noticably smoother and quieter than on most other aircraft. However the profile of the cabin means that the overhead lockers are smaller than usual, which could be an issue for those with roller cases. The IFE system provided is excellent. I also ordered one of BA's new gourmet meal offerings rather than take the standard meal. This option was well worth taking up, offering an improved choice and quality. The service provided by the flight attendants was friendly and professional and this is one area where British Airways seems to do consistently well. If I have a criticism it is that the 31 inch seat pitch seems miserly for a 9-10 hour flight. Arrival at Vancouver was on time and I was through immigration and landside in about 20 minutes. Processing through security for departure from YVR was equally efficient. The return flight offered a similar experience to the outward one, although arrival in London was an hour late. However the relatively quiet cabin on the A380 meant that I was able to get some sleep. Unfortunately the arrival experience at LHR terminal 3 was no better than the departure one. A lengthy walk to arrivals concluded with having to join a slow-moving, snaking line to clear immigration. A marked contrast to the experience at YVR.",0.035,0.85,0.114,0.9781,positive,0.164464121736849,0.4280742489833399,positive,0.002239326247945428,0.9920503497123718,0.000755674613174051,0.0035635780077427626,0.0009852377697825432,0.0004058325139340013,joy,positive
A short haul from Gatwick to Rome and I had no expectations. Check in was quick and we were on a vintage Boeing 737. All in all very happy. They supplied a decent enough snack. Drinks service was efficient. There was no in- flight entertainment available but we should all be able to cope for 2 hours without surely? Comfortable enough friendly service got there on time and good price. All adds up to a happy traveller.,0.102,0.695,0.202,0.8918,positive,0.38958333333333334,0.6159722222222223,positive,0.0002849067677743733,0.9988996982574463,0.00032502636895515025,0.0001974146580323577,0.00012016473192488775,0.00017280338215641677,joy,positive
"Our first time flying to Dominican Republic and found the best deal with British Airways and the benefit was it is a direct flight from Gatwick to Punta Cana. On the outbound flight, the plane was half empty, so it was nice and spacious. The BA Boeing 777 is an outdated plane which has been used in their fleet for many years and has not had a refurb I would say in about 10+ years - I suppose this is why the flight was so cheap. The staff on board were friendly and efficient. The seat pitch is large so I could sit for 9+ hours comfortably, the seats despite the plane being old, were comfortable and not showing signs of wear. The entertainment system is what shows the age of the plane, one of the smallest screens in the industry. They are very small, and the anti-glare screen is hard to see from you need to keep adjusting the brightness of the screen throughout the movie. The range of movies was good. Food was ok nothing special and not really a choice.",0.026,0.815,0.159,0.9807,positive,0.21490929705215417,0.4854761904761904,positive,0.0006436962867155671,0.9978443384170532,0.0005820010555908084,0.0005584607133641839,0.00019443812198005617,0.00017701477918308228,joy,positive
"Shanghai to Tampa via Heathrow/Gatwick. We received deplorable customer service recently from British Airways. I purchased business class tickets on 11/28/2016 for flights on September 30, 2017. I purchased two tickets for a total of $9,676.26 plus an additional $652 for seat assignments. The problems occurred on our return flights. We were booked October 17, 2017 on BA168 Shanghai to LHR  London with continuing service, October 18, 2017 from London Gatwick)to Tampa. We were disembarking a cruise ship at the port of Shanghai on October 17, 2017. We checked in online 24 hours before our flights scheduled departure at 11:00 A.M. On the evening of October 16, 2017 the captain announced that the ship would not dock at the port as scheduled at 7:00 A.M. In the morning on October 17, the Captain announced that the Chinese had shut down the port and were not allowing any ships to dock. After these announcements we frantically tried to contact British Airways because we expected that we would miss our 11:00 AM flight. We were unable to do so. We were informed that in order to exit China without a visa, we needed to have proof of our flights leaving the country. We were aware of this requirement. We had not applied for a visa because we were only transiting from the ship to the airplane. We knew that without a visa of valid flights out, we would be escorted to the local Chinese police station until we could arrange flights out of the country. For obvious reasons we did not want to experience that situation. We were able to contact a travel agent via e-mail (our phone was not operating as we were at sea in Chin ). Our agent was able to contact British Airways and explain our situation. There was another flight that departed on October 18, which was 13 hours 40 minutes after our original flight. That was Flt BA 160. We were told here are your choices: 1. Pay a change fee of $884 and be down graded to premium economy on both flights, BA 160 and BA 2167 , even though we would be able to make BA 2167 as it did not depart London (LGW) until 11:55 AM on October 18, 2017. 2. Pay an additional $6,388 per person for a total of $12,776 to keep our business class status on both flights. (We had already paid $10,328.26 for these tickets). 3. Disembark the ship and take our chances with Chinese immigration. Option 2 was outrageous, Option 3 frightening. We felt we had no choice but to choose Option 1. The travel agent advised us to explain what had happened when we arrived at the airport at check-in and request our business class seats if they were available. When we checked in at PVG we asked if there were business class seats available. “Yes, several” was the response. We explained what had happened and asked as a courtesy if we could have those vacant seats. “Yes, for a cost of $12,776 “. Of course we refused to pay that amount. We were then charged additional baggage fees because as we had expected to be flying business class, two suitcases were over the 50 lbs limit for economy. While on board during that flight BA160, I went into the business class cabin and saw that there were indeed vacant seats. When we arrived in London we again asked to be seated in our originally purchased seats. Were we on the same flight as originally scheduled, but I was informed that our business class seats had already been assigned to other flyers. Apparently British Airways sold our seats or an upgrade to other passengers at our expense.",0.033,0.957,0.01,-0.8106,negative,0.00923202614379085,0.4140522875816993,neutral,0.01394579280167818,0.06626193970441818,0.0015597469173371792,0.10601486265659332,0.8099095225334167,0.0023081470280885696,fear,negative
"The flight left on time and arrived early, which was great. The B747-400 fleet of BA needs either replacement or complete refit of the interiors. The aircraft was old and looked it. The food was pretty standard but compared with our earlier Cape Town to London flight much better and more complete, why the lack of consistency is unclear. The inflight entertainment offering is good but the TV screens are small and worn delivering poor quality images. Staff were excellent, efficient and friendly and went out of their way to make the journey more pleasant",0.097,0.639,0.265,0.9738,positive,0.2837962962962963,0.5064814814814815,positive,0.000524072558619082,0.9985731840133667,0.0003341697156429291,0.00025337262195535004,0.00013683074212167412,0.0001783937041182071,joy,positive
"Short trip to Vienna in BA Economy Class from Terminal 3. New A320 cabin on the flight out - looks nice and fairly comfortable for a couple of hours. Other than the cheap, highly processed cheese and ham croissant and a coffee you are given it is no different to a low cost airline. Staff service minimal - they served breakfast and collected the leftovers, basically in the cabin twice during the entire 2 hour and 10 minute flight - not even an additional beverage service. I'm sure if they were flogging the drinks it would be different. Return a couple of days later, older aircraft but clean. Same indifferent service, similar processed carbs handed out in silence and 1 drink. This wasn't a cheap ticket (over 200GBP) - I know BA are competing with low cost airlines in Europe but when are they going to realise they aren't a low cost airline? A bit of chat from the staff and a couple of extra coffees would have made all difference to how I felt leaving those flights. BA sadly seem to be falling behind the crowd.",0.065,0.878,0.057,-0.1353,negative,0.0835290404040404,0.5184069865319865,positive,0.15529514849185944,0.7514033317565918,0.006472332868725061,0.05208982154726982,0.033007945865392685,0.00173146091401577,joy,positive
I am one of those crazy people who still (until recently) flew Edinburgh - London Heathrow weekly paying nearly £400 with British Airways as it's the key airport. Now the last flight always comes to a remote stand and the morning flight (boarding 6.15 for 6.50 flight) is onto a bus to a plane that is never ready and always departs late. Holidays in Madeira ended with me and mum sitting on the floor in a departure hall for 5.5hrs. I wrote to BA and got the big fob off. Add insult to injury and no food at all on the plane! So game over for me and any trace of a relationship. It's now tedious & you have to put in all the effort to loyalty with absolutely no return affection!,0.128,0.831,0.041,-0.8963,negative,-0.15576923076923077,0.48589743589743595,negative,0.6812033653259277,0.11329024285078049,0.0021736447233706713,0.17569155991077423,0.02634292282164097,0.0012982625048607588,sadness,negative
"Montreal to Rome via London with British Airways. Boarded the plane on time (20.30hrs) and sat for six hours on the tarmac while BA tried to clear a glitch in the landing gear system. They finally gave up and cancelled the flight. I had to get to Rome to catch a cruise ship that was departing at 8pm on Tuesday evening, and here I am in Montreal at 1pm Monday, Rome time. British Airways ticket agent refused to help me change my itinerary (""Go to the hotel on the bus and at 2pm today - local time - we will have new itineraries for everyone.""). I tried to explain the urgency to my situation but she cut me off, ""I can't help you, if I help you now I have to help everyone."" When I pressed her further she gave me the BA 800 number, which was closed due to the late hour. Finally I called British Airways Reservations in London, who re-routed me, on American Airlines. The final kick: I put in a claim for a wasted night's guaranteed stay in Rome, and for cancellation compensation. A month later, British Airways advised me that my claim was approved and I would receive payment in two weeks. Since then, nothing for the last 6 weeks. Phone calls to customer support involve at least a 40 minute hold. What a horrid excuse for customer service!",0.068,0.85,0.082,0.3622,positive,-0.04255681818181818,0.29647727272727276,neutral,0.025265075266361237,0.0022169549483805895,0.0004266285977791995,0.9607749581336975,0.010933463461697102,0.00038299625157378614,anger,negative
LHR-PEK-LHR. We travel BA club world often and my overall impression is very good. Yes sometimes the attitude of the staff can be not up to expectations or the food not comparable with some of the Asian airlines but the price you pay for a business class seat with BA is unbeatable. And for me a flat bed on an overnight flight is what matters the most. Contrary to general recommendations when I travel with a companion I prefer the middle seats on the main deck and not the upper deck because by using the screen you can have your own little intimate cabin. And if the flight is not full is so much better than the claustrophobic upper deck. Strongly recommended for a discounted ticket.,0.012,0.862,0.126,0.91,positive,0.13073529411764706,0.4042156862745098,positive,0.048720940947532654,0.8123548030853271,0.07331439107656479,0.05736987665295601,0.0066510275937616825,0.0015889117494225502,joy,positive
"London to Zurich. The airline isn’t bad. Their boarding procedure was very good, though the aircraft was very old. I know it is one of the oldest, and personally I enjoyed it. But if I have to be realistic, it’s very old, loud and uncomfortable. The service isn’t good either, you don’t even get a cup of water. It’s great to hop to London, but don’t expect any kind of special treatment or service.",0.063,0.749,0.188,0.9044,positive,0.2661507936507937,0.6351190476190477,positive,0.00027372868498787284,0.9983828067779541,0.0008460571989417076,0.00016867202066350728,0.00010724861203925684,0.0002215222193626687,joy,positive
"This flight was one of the worst I have ever had in my life. I wanted to pamper myself, so I bought business class. I was looking forward to my new experience. I will not mention the chaos of changing gates several times, as these things may happen. What surprised me was the lack of attention to passengers. The flight was delayed by almost 3 hours. Even though staff offered vouchers, we had no idea where to get them, and we were told that we only had about 10 minutes to use them because boarding had already begun. Firstly, I did not see anyone with the voucher, and secondly, even if we got it, we were not able to use it. When I finally got to the airport, there was another waiting for about 30 minutes after cross check. Meantime, we were told that due to problems, they did not load any food, so the flight will be without any food on board. The only food offered and given to everyone on the plane was a small bag of nuts. As a business class passenger, I was offered drinks only. All in all, my business class contained 3 small glasses of juice.   I received no apology or compensation from the company at all. It was a disgraceful and cheap service for a very expensive price. ",0.07,0.909,0.021,-0.8674,negative,-0.0963903743315508,0.5939928698752228,negative,0.027789469808340073,0.08791376650333405,0.0028288341127336025,0.13906772434711456,0.11244514584541321,0.629954993724823,surprise,neutral
"BA34 KUL-LHR 6 Sept, return BA11 LHR-SIN-KUL on 16 Sept. All flights in World Traveller Plus with the exception of SIN-KUL on MH economy. On the KUL-LHR leg, the aircraft was clean and spacious in the PY cabin. The seats were the biggest let down. Whilst there was adequate legroom, they were hard and uncomfortable, especially when reclined with virtually no lumbar support. The headrest did not move at all. The seats taper at the waist which is odd and given that they are quite wide, there is very little storage apart from the usual pocket which I think is a missed opportunity by BA to maximise utilisation of space. The food was okay, you get two meals, the first being quite substantial but the second was a joke. IFE was okay but the best part of the journey was the staff who were pleasant and obliging. The return flight was on an A380. Excellent boarding procedure as it was a full flight. Again, seats were the same but the A380 has that wonderful storage space on the upper cabin. Staff were less conspicuous this time around. Overall, I would recommend them but attention needs to be paid to their seats.",0.041,0.801,0.158,0.9827,positive,0.18082729468599032,0.46763285024154594,positive,0.00033774704206734896,0.9986427426338196,0.0005223707994446158,0.0001742514141369611,0.00012574005813803524,0.00019719886768143624,joy,positive
"British Airways is taking reservations and then cancelling flights without giving any reasons. We had further plans that all needed to be cancelled because of the flights. BA did nothing to ease the process and offered absolutely no explanation of why the flight was cancelled, I am not going to travel on BA again and may not travel again this year at all.",0.179,0.821,0.0,-0.8569,negative,-0.03333333333333333,0.4666666666666666,neutral,0.8443204164505005,0.009044131264090538,0.000965728482697159,0.12863747775554657,0.016018403694033623,0.0010138446232303977,sadness,negative
"Have flown previously in British Airways Business Class. Flew in World Traveler economy class on this trip, with adult children on their first flight to England. Loading was chaotic. Seated middle four seat section, row 49. No air conditioning in cabin. Several of us complained about heat and lack of air flow. Did not get answer from stewardess until an hour into the flight. Took 3 hours before air conditioning kicked in. No room under the seat to store handbag. Seats appear to be smaller. When person in row in front of me reclined, I had minimal room to move or to access my purse. Little attention from cabin attendants. Told them I was getting dizzy from lack of cool air, and they allowed me to move to seat in galley where air was cooler from Business Class seats. Food served was terrible. No advance menu to choose from. No individual lighting or air. I thought it was my worst experience until immigration 2.5 hour wait in line to clear immigration / customs. Our prepaid taxi waited 90 minutes and then left. Horrible experience. The return flight was worse. Delayed 1.5 hours on the ground due to no air conditioning in Coach seating again, though First and Business had it. They brought us water in the last 30 minutes. Will never fly British Airways again.",0.155,0.825,0.019,-0.9837,negative,-0.15738636363636363,0.4155303030303031,negative,0.8265852928161621,0.0014614982064813375,0.0005201802705414593,0.1614534556865692,0.00927932932972908,0.0007003406644798815,sadness,negative
"London to Philadelphia. Having booked business class and paid the non refundable fee, British Airways would not let me check in on line. When I reached Terminal 5 they bumped me due to overbooking. They offered me a downgrade that I could not accept for health reasons. If they had told me they were overbooked when I tried to check in online, I could have rerouted via New York and still arrived in time for an important meeting. As it was, I arrived 7 hours late and missed my meeting. British Airways only cares about maximising its profits. It cares nothing for its passengers. I have been a loyal customer of BA for over 50 years. For many years I was a gold card holder and this is how they treat me. They sold me a product and then sold the same product to someone else after I had paid the full and non refundable fare. They used to be good. their strapline, ""The World's Favourite Airline"" was not far from the truth. No longer! They are rapidly becoming the world's least favourite airline",0.033,0.852,0.116,0.9414,positive,0.13881313131313133,0.5525252525252525,positive,0.010750514455139637,0.3827328383922577,0.5307035446166992,0.07163293659687042,0.002111268462613225,0.0020689070224761963,love,positive
"London to Nashville. The worst airline Trans-Atlantic. Despite looking forward to flying on this new route to Nashville, British Airways ruined this trip. The flight was delayed by over three hours, whilst they ostensibly replaced the damaged aircraft with an inbound Boeing 787-9 from San Jose. The airplane was filthy dirty in Club Class, which is bad enough having to suffer the awful, dated, Club Class ying-yang facing, narrow seats with divider. Business Class on British Airways is the worst of any airline. The WIFI was out of service. On late arrival in Nashville, my luggage arrived soaking wet, and I was unable to change clothes. On my return to the UK, I contacted British Airways Customer Relations to seek compensation, and got the usual pathetic, mainly computer generated, insincere apology. I am now forced to haggle with British Airways, and endure their woeful so-called Customer Relations department. It is a real shame to witness the decline of this national carrier. British Airways treat their premium class customers with contempt. This is what happens when an airline has a monopoly from Heathrow. ",0.222,0.76,0.018,-0.9925,negative,-0.3294077134986225,0.47293388429752076,negative,0.2581228017807007,0.0015110642416402698,0.0008163242600858212,0.7363830804824829,0.0025311163626611233,0.0006356360390782356,anger,negative
"My first long haul flight with British Airways for some years and what a mistake! I flew Premium Economy expecting it to be on par with its competitors especially Lufthansa or Virgin Atlantic - not so at all. At the airport, it took over 1 hour to check-in; there was no dedicated premium economy check in nor a premium economy boarding queue at the gate either; perhaps the plane would be a little special? No, not at all, it was an old Boeing 777 that had been designed to maximise seats at the expense of comfort; the cramped space of the premium economy cabin with its 2-4-2 seating was comparable to economy and was light years behind the modern and spaciousness of other airlines, and sitting in a middle row seat meant you could not physically squeeze past the person next to you to the aisle unless you woke the person up or you took your chance to stand over them and hope you manoeuvred successfully. Stupidly I had thought that competition would eliminate most differences between airlines. How wrong I was - avoid British Airways on the Hong Kong route if you are flying on a Boeing 777. My advise is to check the plane type before booking or you will suffer an expensive 13 hour flight reminiscent of over 20 years ago!",0.071,0.876,0.053,-0.6436,negative,-0.04787414965986393,0.4320294784580499,neutral,0.029017962515354156,0.7595252990722656,0.002689804183319211,0.18945477902889252,0.01587274856865406,0.0034394131507724524,joy,positive
"Lots of cancellations and delays and no one apologized. Edinburgh to London on Feb 14th, 2023, our original flight was cancelled, and the rebooked one was cancelled as well, the third rebooked one was supposed to departure at 12:50 and had several delays until 2:24. Then we had to wait 57 minutes for our luggage to arrive.",0.128,0.802,0.069,-0.4141,negative,0.125,0.25,positive,0.7863507866859436,0.00814078003168106,0.001199604943394661,0.19285240769386292,0.01067052036523819,0.0007858824683353305,sadness,negative
"Cabin luggage had to go to cargo, even when I said I carried medicines. There was no time to get them out the hand luggage. The economy seats with Virgin Atlantic, KLM and even Ryanair have more space. Luckily it was a short flight.",0.044,0.82,0.136,0.6786,positive,0.27777777777777773,0.5444444444444445,positive,0.09093815088272095,0.38520097732543945,0.0034254165366292,0.40793830156326294,0.10883007943630219,0.0036671156994998455,anger,negative
"London Heathrow to Krakow. I am a one world emerald member on AA so I get certain perks when flying British Airways such as free seat selection, lounge use and priority boarding - that makes this airline bearable - just. They are obsessed with carry on bags much like Ryanair giving out silly yellow tags for carry on bags and checking carry on sizes - not sure what it does for them as it only increases their bag handling costs. Their seats are no better than anyone else and their pitch just as tight. What used to set BA apart was their inflight service - even in coach a sandwich or something - this has degraded to nothing, zero - even a soft drink is charged. So I asked for water, I was offered an Evian for $5 - no thanks just plain water. Ok sir we will come back to you after we serve everyone else. Of course he never came back - 2.5 hour flight and not even allowed a cup of water. BA are listed as a 4 star airline,  AA are a 3 star yet AA now have better inflight service than BA by a country mile. BA are a bottom tier airline and nothing more to the average flier.",0.057,0.871,0.073,0.5704,positive,0.012925170068027212,0.44896069538926675,neutral,0.005040939897298813,0.07006672024726868,0.020042963325977325,0.8928017616271973,0.008916390128433704,0.0031312324572354555,anger,negative
"Back in December my family and I as we were getting onto the plane were refused. Even though we had boarding passes and seats allocated and had booked 6 months in advance we were refused. It turns out that someone had not turned up to work and they couldn't let all the passengers on the plane. So quite randomly (not) 9 people were selected and turned away. We were selected as we had no check in luggage and it was easier to boot us off despite them not knowing my circumstances, if I had connecting flights in London etc. I sought compensation from BA (which I was told I could do) and what an absolute nightmare this process has been. They wouldn't acknowledge my complaint for my family until I had an authorisation letter from them saying I could act on their behalf. Even though, I booked and paid for the tickets. So, I uploaded the authorisation letter no less than 10 times. Every time they told me they received it and every time I followed it up they told me they hadn't. There was no other way except to post from Australia to the UK to some office. Eventually, it finally go through to them. I have now chased up the reimbursement four times. Each time they tell me it has been sent and to be patient. Today they tell me that they need to check my account details. So, again, I send them the same information that I have done before. AND I wait patiently for my reimbursement. I am convinced that their business model is for you to get so frustrated you just go away. Well, you know what I won't.",0.044,0.918,0.038,-0.4196,negative,-0.0449074074074074,0.37407407407407406,neutral,0.0018352773040533066,0.006227466743439436,0.0004832552222069353,0.9849803447723389,0.006190428975969553,0.00028321167337708175,anger,negative
Our flight from London to Boston was okay. Disappointed to only be able to sit in middle of row of 10. Annoying to have to pay extra to have a window seat. Also catering on board is disappointing with only one meal plus a biscuit but crew were friendly and helpful. The return flight was different. Staff not particularly helpful. Person in front reclined seat fully and I wasn't able to fit food tray in. Crew member said I was causing problems for the man in front when I requested he put his seat up to eat. Also armrests did not lift up leaving less than 6 inches between seat in front and armrest meaning I was literally trapped in my seat for 6 hours. Not comfortable and unsafe in an emergency. We had one drinks trolley followed by a meal around an hour later. Staff then disappeared and only water or juice available for rest of flight. Will not use BA again. Delta and Virgin flights offer much better service.,0.153,0.78,0.067,-0.9365,negative,0.017857142857142863,0.5142857142857143,neutral,0.0007725729374215007,0.9945467710494995,0.002237354638054967,0.0016967970877885818,0.00041799742029979825,0.0003285124839749187,joy,positive
I flew club world from JHB to LHR on 21/01 on the 747. The flight experience overall was a good one. Sitting on the upper deck of 747 is definitely a must as its a fair bit quieter than the main deck. The check in was a breeze and the staff at the desk were very friendly especially considering I was travelling with loads of luggage bicycle etc. I didn't use the lounge as I know the one in JNB is not very good. The boarding took place on time and we were offered pre takeoff drinks soon after seating. Take off was a bit delayed but smooth non the less. The food leaves a lot to be desired on BA I had the Salmon main course which was very bland. The up side the champagne was perfectly chilled and the desert was yummy. The seat configuration is not the best as you are facing your neighbour. The seat in the lounging position is very comfy but is a bit narrow for sleeping it's also a bit short for taller individuals such as myself. Arrival at T5 was very smooth as I used the fast track lane from landing to climbing in the taxi was less than 30 min. I would definitely fly BA again but they do need to look into the quality of food and the seat configurations for future upgrades.,0.031,0.864,0.106,0.96,positive,0.22173344017094013,0.47860576923076925,positive,0.0004329417715780437,0.9967001080513,0.0017179847927764058,0.000740797258913517,0.0002182749449275434,0.0001898118935059756,joy,positive
"Vancouver to London, we were upgraded to business class at the airport. The staff were absolutely delightful and had a fabulous trip. Really they could not have been more helpful and I would recommend them. ",0.0,0.703,0.297,0.9199,positive,0.5249999999999999,0.675,positive,0.0002480389957781881,0.9970965385437012,0.0011700961040332913,0.00017264233611058444,0.00014239808660931885,0.0011703326599672437,joy,positive
